TIMESTAMP: 9, UE_ID: 76, CELL_SOURCE_ID: 21, CELL_TARGET_ID: 1, RSRP_SOURCE: -90.25, RSRP_TARGET: -59.29, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 8.16, SINR_TARGET: 49.46, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 79, UE_ID: 56, CELL_SOURCE_ID: 49, CELL_TARGET_ID: 50, RSRP_SOURCE: -107.01, RSRP_TARGET: -90.86, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.28, SINR_TARGET: 19.24, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 79, UE_ID: 93, CELL_SOURCE_ID: 36, CELL_TARGET_ID: 3, RSRP_SOURCE: -112.33, RSRP_TARGET: -96.41, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -10.27, SINR_TARGET: 14.84, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 82, UE_ID: 38, CELL_SOURCE_ID: 54, CELL_TARGET_ID: 1, RSRP_SOURCE: -111.76, RSRP_TARGET: -99.81, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -12.91, SINR_TARGET: 10.10, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 86, UE_ID: 14, CELL_SOURCE_ID: 35, CELL_TARGET_ID: 33, RSRP_SOURCE: -100.67, RSRP_TARGET: -86.79, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 10.92, SINR_TARGET: 25.20, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 90, UE_ID: 10, CELL_SOURCE_ID: 16, CELL_TARGET_ID: 1, RSRP_SOURCE: -114.58, RSRP_TARGET: -104.04, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -17.59, SINR_TARGET: 9.36, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 93, UE_ID: 17, CELL_SOURCE_ID: 56, CELL_TARGET_ID: 5, RSRP_SOURCE: -114.20, RSRP_TARGET: -96.13, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.98, SINR_TARGET: 12.30, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 93, UE_ID: 37, CELL_SOURCE_ID: 56, CELL_TARGET_ID: 5, RSRP_SOURCE: -114.56, RSRP_TARGET: -104.23, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -1.11, SINR_TARGET: 4.24, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 104, UE_ID: 2, CELL_SOURCE_ID: 55, CELL_TARGET_ID: 57, RSRP_SOURCE: -103.74, RSRP_TARGET: -92.60, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 4.63, SINR_TARGET: 20.88, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 105, UE_ID: 41, CELL_SOURCE_ID: 25, CELL_TARGET_ID: 27, RSRP_SOURCE: -109.92, RSRP_TARGET: -97.68, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.76, SINR_TARGET: 11.35, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 108, UE_ID: 62, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 4, RSRP_SOURCE: -97.54, RSRP_TARGET: -86.90, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 10.59, SINR_TARGET: 26.93, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 112, UE_ID: 24, CELL_SOURCE_ID: 53, CELL_TARGET_ID: 1, RSRP_SOURCE: -109.96, RSRP_TARGET: -99.75, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -11.62, SINR_TARGET: 12.74, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 114, UE_ID: 76, CELL_SOURCE_ID: 19, CELL_TARGET_ID: 2, RSRP_SOURCE: -92.66, RSRP_TARGET: -79.19, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 21.04, SINR_TARGET: 32.26, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 114, UE_ID: 87, CELL_SOURCE_ID: 4, CELL_TARGET_ID: 2, RSRP_SOURCE: -114.31, RSRP_TARGET: -100.64, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -4.71, SINR_TARGET: 7.27, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 115, UE_ID: 5, CELL_SOURCE_ID: 52, CELL_TARGET_ID: 6, RSRP_SOURCE: -111.94, RSRP_TARGET: -96.58, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -12.08, SINR_TARGET: 15.16, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 117, UE_ID: 69, CELL_SOURCE_ID: 55, CELL_TARGET_ID: 4, RSRP_SOURCE: -112.00, RSRP_TARGET: -99.29, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -1.89, SINR_TARGET: 12.64, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 118, UE_ID: 5, CELL_SOURCE_ID: 6, CELL_TARGET_ID: 2, RSRP_SOURCE: -113.24, RSRP_TARGET: -97.15, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -5.01, SINR_TARGET: 16.38, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 119, UE_ID: 76, CELL_SOURCE_ID: 21, CELL_TARGET_ID: 1, RSRP_SOURCE: -91.35, RSRP_TARGET: -75.24, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 19.25, SINR_TARGET: 35.69, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 130, UE_ID: 21, CELL_SOURCE_ID: 55, CELL_TARGET_ID: 2, RSRP_SOURCE: -112.69, RSRP_TARGET: -100.89, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -6.45, SINR_TARGET: 8.95, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 131, UE_ID: 47, CELL_SOURCE_ID: 1, CELL_TARGET_ID: 2, RSRP_SOURCE: -103.32, RSRP_TARGET: -85.53, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 4.85, SINR_TARGET: 24.52, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 133, UE_ID: 24, CELL_SOURCE_ID: 53, CELL_TARGET_ID: 4, RSRP_SOURCE: -112.62, RSRP_TARGET: -98.17, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -12.06, SINR_TARGET: 9.74, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 137, UE_ID: 77, CELL_SOURCE_ID: 27, CELL_TARGET_ID: 24, RSRP_SOURCE: -109.43, RSRP_TARGET: -97.68, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -0.82, SINR_TARGET: 13.98, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 140, UE_ID: 29, CELL_SOURCE_ID: 55, CELL_TARGET_ID: 5, RSRP_SOURCE: -110.12, RSRP_TARGET: -95.15, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -13.52, SINR_TARGET: 15.28, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 140, UE_ID: 62, CELL_SOURCE_ID: 55, CELL_TARGET_ID: 4, RSRP_SOURCE: -114.31, RSRP_TARGET: -104.10, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -17.18, SINR_TARGET: 6.51, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 145, UE_ID: 24, CELL_SOURCE_ID: 54, CELL_TARGET_ID: 1, RSRP_SOURCE: -111.55, RSRP_TARGET: -96.11, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -14.51, SINR_TARGET: 10.96, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 148, UE_ID: 95, CELL_SOURCE_ID: 55, CELL_TARGET_ID: 1, RSRP_SOURCE: -114.16, RSRP_TARGET: -101.47, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -13.89, SINR_TARGET: 6.92, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 156, UE_ID: 54, CELL_SOURCE_ID: 46, CELL_TARGET_ID: 3, RSRP_SOURCE: -110.00, RSRP_TARGET: -87.66, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -0.30, SINR_TARGET: 22.84, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 164, UE_ID: 4, CELL_SOURCE_ID: 57, CELL_TARGET_ID: 1, RSRP_SOURCE: -113.03, RSRP_TARGET: -95.92, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -16.31, SINR_TARGET: 14.72, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 165, UE_ID: 24, CELL_SOURCE_ID: 54, CELL_TARGET_ID: 2, RSRP_SOURCE: -113.11, RSRP_TARGET: -96.75, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -14.00, SINR_TARGET: 15.13, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 167, UE_ID: 19, CELL_SOURCE_ID: 39, CELL_TARGET_ID: 35, RSRP_SOURCE: -114.67, RSRP_TARGET: -103.31, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.83, SINR_TARGET: 3.85, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 169, UE_ID: 76, CELL_SOURCE_ID: 21, CELL_TARGET_ID: 1, RSRP_SOURCE: -112.33, RSRP_TARGET: -79.71, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -16.37, SINR_TARGET: 30.50, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 171, UE_ID: 4, CELL_SOURCE_ID: 55, CELL_TARGET_ID: 2, RSRP_SOURCE: -114.13, RSRP_TARGET: -102.60, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -14.38, SINR_TARGET: 5.81, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 174, UE_ID: 12, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -69.73, RSRP_TARGET: -52.51, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 42.69, SINR_TARGET: 59.16, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 176, UE_ID: 82, CELL_SOURCE_ID: 33, CELL_TARGET_ID: 29, RSRP_SOURCE: -109.80, RSRP_TARGET: -99.30, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -0.61, SINR_TARGET: 9.92, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 179, UE_ID: 95, CELL_SOURCE_ID: 56, CELL_TARGET_ID: 4, RSRP_SOURCE: -113.00, RSRP_TARGET: -97.18, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -13.74, SINR_TARGET: 13.72, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 181, UE_ID: 93, CELL_SOURCE_ID: 39, CELL_TARGET_ID: 37, RSRP_SOURCE: -109.77, RSRP_TARGET: -92.37, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 2.48, SINR_TARGET: 15.49, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 194, UE_ID: 82, CELL_SOURCE_ID: 28, CELL_TARGET_ID: 31, RSRP_SOURCE: -111.40, RSRP_TARGET: -101.31, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -1.61, SINR_TARGET: 10.43, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 197, UE_ID: 87, CELL_SOURCE_ID: 56, CELL_TARGET_ID: 8, RSRP_SOURCE: -114.40, RSRP_TARGET: -104.11, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.70, SINR_TARGET: 1.00, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 203, UE_ID: 13, CELL_SOURCE_ID: 26, CELL_TARGET_ID: 22, RSRP_SOURCE: -112.83, RSRP_TARGET: -101.81, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.62, SINR_TARGET: 5.98, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 204, UE_ID: 24, CELL_SOURCE_ID: 52, CELL_TARGET_ID: 1, RSRP_SOURCE: -113.58, RSRP_TARGET: -94.41, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -16.65, SINR_TARGET: 16.51, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 209, UE_ID: 59, CELL_SOURCE_ID: 36, CELL_TARGET_ID: 10, RSRP_SOURCE: -112.91, RSRP_TARGET: -96.98, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.10, SINR_TARGET: 15.60, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 209, UE_ID: 72, CELL_SOURCE_ID: 55, CELL_TARGET_ID: 5, RSRP_SOURCE: -108.32, RSRP_TARGET: -97.54, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 3.58, SINR_TARGET: 13.25, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 211, UE_ID: 47, CELL_SOURCE_ID: 35, CELL_TARGET_ID: 2, RSRP_SOURCE: -107.79, RSRP_TARGET: -97.59, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -0.63, SINR_TARGET: 10.33, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 212, UE_ID: 36, CELL_SOURCE_ID: 56, CELL_TARGET_ID: 1, RSRP_SOURCE: -111.22, RSRP_TARGET: -100.66, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -0.75, SINR_TARGET: 10.27, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 213, UE_ID: 4, CELL_SOURCE_ID: 57, CELL_TARGET_ID: 54, RSRP_SOURCE: -108.82, RSRP_TARGET: -95.42, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 1.54, SINR_TARGET: 17.19, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 216, UE_ID: 36, CELL_SOURCE_ID: 54, CELL_TARGET_ID: 3, RSRP_SOURCE: -114.08, RSRP_TARGET: -101.99, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -15.63, SINR_TARGET: 11.24, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 223, UE_ID: 1, CELL_SOURCE_ID: 22, CELL_TARGET_ID: 3, RSRP_SOURCE: -114.90, RSRP_TARGET: -104.32, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -14.30, SINR_TARGET: 5.07, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 224, UE_ID: 66, CELL_SOURCE_ID: 39, CELL_TARGET_ID: 36, RSRP_SOURCE: -113.55, RSRP_TARGET: -102.70, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.82, SINR_TARGET: 6.52, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 226, UE_ID: 66, CELL_SOURCE_ID: 36, CELL_TARGET_ID: 38, RSRP_SOURCE: -114.12, RSRP_TARGET: -102.67, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.55, SINR_TARGET: 2.82, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 227, UE_ID: 7, CELL_SOURCE_ID: 35, CELL_TARGET_ID: 8, RSRP_SOURCE: -110.96, RSRP_TARGET: -96.08, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 0.26, SINR_TARGET: 11.16, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 227, UE_ID: 87, CELL_SOURCE_ID: 56, CELL_TARGET_ID: 23, RSRP_SOURCE: -114.45, RSRP_TARGET: -98.73, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -5.53, SINR_TARGET: 10.79, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 234, UE_ID: 69, CELL_SOURCE_ID: 57, CELL_TARGET_ID: 4, RSRP_SOURCE: -103.90, RSRP_TARGET: -93.13, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 8.35, SINR_TARGET: 19.25, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
TIMESTAMP: 234, UE_ID: 77, CELL_SOURCE_ID: 57, CELL_TARGET_ID: 4, RSRP_SOURCE: -111.64, RSRP_TARGET: -99.78, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 0.30, SINR_TARGET: 8.61, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 0
TIMESTAMP: 234, UE_ID: 87, CELL_SOURCE_ID: 57, CELL_TARGET_ID: 55, RSRP_SOURCE: -113.17, RSRP_TARGET: -100.22, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.74, SINR_TARGET: 10.63, TIME_TO_TRIGGER: 12.00, A3_OFFSET: 10.00, HOF: 1
